date,oi,nc_long,nc_short,c_long,c_short
2011-11-29,277511,27620,131922,218546,80704
2011-12-06,283309,34521,130335,215981,92238
2011-12-13,327740,35507,151964,244941,101015
2011-12-20,266597,49557,163254,188839,45720
2011-12-27,276022,45183,173062,204337,47710
2012-01-03,282790,40441,179350,212985,46916
2012-01-10,294263,29770,184965,231765,50103
2012-01-17,300962,28396,188426,238254,51069
2012-01-24,315350,31299,202646,248435,50819
2012-01-31,305328,31906,189452,239127,55202
2012-02-07,288657,32128,172721,221948,56784
2012-02-14,291060,26774,175415,228941,53808
2012-02-21,287525,29369,171528,221151,51617
2012-02-28,271282,35728,145402,194512,63056
2012-03-06,284739,39943,156416,205574,63286
2012-03-13,311057,40325,139661,212175,83411
2012-03-20,258535,50416,133370,176529,63974
2012-03-27,239446,34033,123162,168190,55639
2012-04-03,241006,39835,119315,166622,62119
2012-04-10,274830,39253,140617,204616,66567
2012-04-17,295844,40310,158435,226108,70285
2012-04-24,287215,36289,149656,219295,70017
2012-05-01,279605,34957,141947,211742,68746
2012-05-08,321037,36022,180006,252598,69712
2012-05-15,356674,38475,212344,286563,66730
2012-05-22,376708,34714,230075,308311,69614
2012-05-29,394160,40287,243702,318223,71325
2012-06-05,401812,36651,251069,328987,69903
2012-06-12,422131,39245,234432,317031,82599
2012-06-19,311933,54449,195515,224084,47855
2012-06-26,315785,36933,196813,244942,47522
2012-07-03,302289,32236,178413,235912,54541
2012-07-10,326374,36409,202114,251888,49424
2012-07-17,323228,31821,199070,254350,51144
2012-07-24,324443,39501,194567,248645,56865
2012-07-31,311436,41327,180321,234082,61370
2012-08-07,322243,46742,178453,238441,74547
2012-08-14,321568,43152,180962,241859,73974
2012-08-21,321166,45986,169918,232459,85016
2012-08-28,311925,45927,147488,224688,97055
2012-09-04,314363,46580,148886,225276,100488
2012-09-11,332637,43180,136838,230240,117157
